Date,Open,High,Low,Close,Adj Close,Volume
07-11-2019,164,168,161.800003,166.649994,166.649994,4241641
08-11-2019,165,171.25,162.600006,167.350006,167.350006,5992437
11-11-2019,169,172.800003,166.899994,167.800003,167.800003,4685514
13-11-2019,165.600006,170.149994,162,164.300003,164.300003,3730096
14-11-2019,164.75,168.850006,163.100006,164.75,164.75,4449112
15-11-2019,165.100006,174.5,163.75,173.5,173.5,5236317
18-11-2019,177.399994,181,169.350006,170.649994,170.649994,6048564
19-11-2019,170.800003,172.149994,167.300003,170.600006,170.600006,3545323
20-11-2019,171,171.800003,166.100006,168.149994,168.149994,3040013
21-11-2019,168.550003,171.25,166.25,169.850006,169.850006,3824208
22-11-2019,169.5,170,165,166.800003,166.800003,2823797
25-11-2019,167.100006,169.399994,166.550003,167.300003,167.300003,2311346
26-11-2019,165.899994,168.600006,165.100006,168.100006,168.100006,1758981
27-11-2019,168.699997,169.399994,163.649994,165.149994,165.149994,3706710
28-11-2019,166,166.050003,162.449997,163.800003,163.800003,1612245
29-11-2019,162,167,161.199997,164.100006,164.100006,10117570
02-12-2019,163.199997,164.899994,157.199997,158,158,3726440
03-12-2019,158,160.75,156.199997,159.050003,159.050003,3509608
04-12-2019,159,162.25,157.199997,161.149994,161.149994,3091965
05-12-2019,159.949997,161.800003,154.350006,155.149994,155.149994,5085013
06-12-2019,156,158.5,155.300003,157.600006,157.600006,2062643
09-12-2019,158.800003,158.899994,154.800003,155.75,155.75,2971699
10-12-2019,156.5,157.449997,153.100006,154.649994,154.649994,2754753
11-12-2019,154.050003,154.800003,150,150.75,150.75,3107713
12-12-2019,150.5,151.800003,145.199997,147.399994,147.399994,3410490
13-12-2019,148.100006,148.949997,144.75,146.550003,146.550003,2600990
16-12-2019,148.899994,150.350006,147.649994,148.199997,148.199997,3239186
17-12-2019,147.300003,156.100006,140.550003,154.649994,154.649994,6134896
18-12-2019,155,155,150,150.600006,150.600006,6429504
19-12-2019,150.199997,150.399994,147.600006,148.100006,148.100006,2846523
20-12-2019,148.550003,151,147.100006,148.100006,148.100006,4171272
23-12-2019,148.800003,150.699997,146.699997,148.199997,148.199997,4097737
24-12-2019,148,149.949997,146.649994,148.100006,148.100006,3052585
26-12-2019,148.5,150.550003,147.149994,148.300003,148.300003,2727628
27-12-2019,148.300003,148.850006,145.149994,145.899994,145.899994,3415288
30-12-2019,146,147.25,143.300003,144.300003,144.300003,2854907
31-12-2019,145.100006,146.100006,144.100006,144.899994,144.899994,1583719
01-01-2020,145.100006,145.300003,140.699997,141.949997,141.949997,2754134
02-01-2020,142,145.399994,142,143.149994,143.149994,2243525
03-01-2020,143.300003,148.350006,141.800003,147.5,147.5,4391613
06-01-2020,148.600006,149.25,143.75,145.300003,145.300003,3766980
07-01-2020,146.100006,147.300003,144.699997,145.649994,145.649994,2094620
08-01-2020,145.649994,147.800003,143.350006,144.100006,144.100006,3242698
09-01-2020,143.100006,145.199997,140.699997,141.75,141.75,3373196
10-01-2020,141.699997,143.300003,138.399994,138.800003,138.800003,7312933
13-01-2020,140,140.899994,136.699997,137.600006,137.600006,5898335
